case_id,resource,activity_name,start_timestamp,end_timestamp,agent
689,Clerk-000001,Reject application,2023-04-11 09:52:42.539000+00:00,2023-04-11 10:02:42.539000+00:00,0
690,Clerk-000008,Check application form completeness,2023-04-11 09:00:00+00:00,2023-04-11 09:14:32.355000+00:00,12
690,AML Investigator-000001,AML check,2023-04-11 09:14:32.355000+00:00,2023-04-11 09:57:47.950000+00:00,2
690,Clerk-000005,Check credit history,2023-04-11 09:14:32.355000+00:00,2023-04-11 09:55:18.505000+00:00,8
690,Appraiser-000001,Appraise property,2023-04-11 09:14:32.355000+00:00,2023-04-11 09:16:17.006000+00:00,3
690,Loan Officer-000001,Assess loan risk,2023-04-11 09:57:47.950000+00:00,2023-04-11 10:17:47.950000+00:00,11
690,Clerk-000008,Reject application,2023-04-11 10:17:47.950000+00:00,2023-04-11 10:27:47.950000+00:00,12
691,Clerk-000006,Check application form completeness,2023-04-11 09:30:00+00:00,2023-04-11 09:57:14.467000+00:00,9
691,Clerk-000007,Return application back to applicant,2023-04-11 09:57:14.467000+00:00,2023-04-11 10:02:14.467000+00:00,10
691,Applicant-000001,Applicant completes form,2023-04-11 10:02:14.467000+00:00,2023-04-11 11:02:14.467000+00:00,18
691,Clerk-000006,Check application form completeness,2023-04-11 11:02:14.467000+00:00,2023-04-11 11:04:40.178000+00:00,9
691,Clerk-000007,Check credit history,2023-04-11 11:04:40.178000+00:00,2023-04-11 11:52:54.550000+00:00,10
691,Appraiser-000002,Appraise property,2023-04-11 11:04:40.178000+00:00,2023-04-11 11:42:41.402000+00:00,6
691,AML Investigator-000001,AML check,2023-04-11 11:04:40.178000+00:00,2023-04-11 11:07:16.190000+00:00,2
691,Loan Officer-000003,Assess loan risk,2023-04-11 11:52:54.550000+00:00,2023-04-11 12:12:54.550000+00:00,15
691,Loan Officer-000001,Design loan offer,2023-04-11 12:12:54.550000+00:00,2023-04-11 12:35:12.757000+00:00,11
691,Senior Officer-000002,Approve loan offer,2023-04-11 12:35:12.757000+00:00,2023-04-11 12:55:12.757000+00:00,17
691,Clerk-000007,Cancel application,2023-04-11 12:55:12.757000+00:00,2023-04-11 13:00:12.757000+00:00,10
692,Clerk-000004,Check application form completeness,2023-04-11 10:00:00+00:00,2023-04-11 10:02:25.278000+00:00,5
692,AML Investigator-000002,AML check,2023-04-11 10:02:25.278000+00:00,2023-04-11 10:18:17.407000+00:00,7
692,Clerk-000002,Check credit history,2023-04-11 10:02:25.278000+00:00,2023-04-11 11:18:14.826000+00:00,1
692,Appraiser-000001,Appraise property,2023-04-11 10:02:25.278000+00:00,2023-04-11 10:24:33.765000+00:00,3
692,Loan Officer-000004,Assess loan risk,2023-04-11 11:18:14.826000+00:00,2023-04-11 11:38:14.826000+00:00,16
692,Clerk-000006,Reject application,2023-04-11 11:38:14.826000+00:00,2023-04-11 11:48:14.826000+00:00,9
693,Clerk-000005,Check application form completeness,2023-04-11 10:30:00+00:00,2023-04-11 11:08:10.775000+00:00,8
693,Clerk-000001,Check credit history,2023-04-11 11:08:10.775000+00:00,2023-04-11 11:19:31.359000+00:00,0
693,AML Investigator-000001,AML check,2023-04-11 11:08:10.775000+00:00,2023-04-11 11:44:39.150000+00:00,2
693,Appraiser-000001,Appraise property,2023-04-11 11:13:44.946000+00:00,2023-04-11 11:25:31.414000+00:00,3
693,Loan Officer-000001,Assess loan risk,2023-04-11 11:44:39.150000+00:00,2023-04-11 12:04:39.150000+00:00,11
693,Loan Officer-000004,Design loan offer,2023-04-11 12:04:39.150000+00:00,2023-04-11 12:21:34.150000+00:00,16
693,Senior Officer-000001,Approve loan offer,2023-04-11 12:21:34.150000+00:00,2023-04-11 12:41:34.150000+00:00,14
693,Clerk-000003,Cancel application,2023-04-11 12:41:34.150000+00:00,2023-04-11 12:46:34.150000+00:00,4
694,Clerk-000003,Check application form completeness,2023-04-11 11:00:00+00:00,2023-04-11 11:06:45.835000+00:00,4
694,AML Investigator-000002,AML check,2023-04-11 11:06:45.835000+00:00,2023-04-11 11:10:01.975000+00:00,7
694,Clerk-000004,Check credit history,2023-04-11 11:06:45.835000+00:00,2023-04-11 11:13:49.330000+00:00,5
694,Appraiser-000001,Appraise property,2023-04-11 11:06:45.835000+00:00,2023-04-11 11:13:44.946000+00:00,3
694,Loan Officer-000002,Assess loan risk,2023-04-11 11:13:49.330000+00:00,2023-04-11 11:33:49.330000+00:00,13
694,Loan Officer-000003,Design loan offer,2023-04-11 11:33:49.330000+00:00,2023-04-11 11:37:56.654000+00:00,15
694,Senior Officer-000002,Approve loan offer,2023-04-11 11:37:56.654000+00:00,2023-04-11 11:57:56.654000+00:00,17
694,Clerk-000005,Approve application,2023-04-11 11:57:56.654000+00:00,2023-04-11 12:02:56.654000+00:00,8
695,Clerk-000008,Check application form completeness,2023-04-11 11:30:00+00:00,2023-04-11 11:38:31.648000+00:00,12
695,Clerk-000003,Check credit history,2023-04-11 11:38:31.648000+00:00,2023-04-11 11:52:28.506000+00:00,4
695,AML Investigator-000002,AML check,2023-04-11 11:38:31.648000+00:00,2023-04-11 11:47:34.268000+00:00,7
695,Appraiser-000001,Appraise property,2023-04-11 11:38:31.648000+00:00,2023-04-11 11:41:02.519000+00:00,3
695,Loan Officer-000002,Assess loan risk,2023-04-11 11:52:28.506000+00:00,2023-04-11 12:12:28.506000+00:00,13
695,Clerk-000001,Reject application,2023-04-11 12:12:28.506000+00:00,2023-04-11 12:22:28.506000+00:00,0
696,Clerk-000004,Check application form completeness,2023-04-11 12:00:00+00:00,2023-04-11 12:05:41.558000+00:00,5
696,Appraiser-000001,Appraise property,2023-04-11 12:05:41.558000+00:00,2023-04-11 12:30:21.205000+00:00,3
696,Clerk-000002,Check credit history,2023-04-11 12:05:41.558000+00:00,2023-04-11 12:36:09.946000+00:00,1
696,AML Investigator-000001,AML check,2023-04-11 12:05:41.558000+00:00,2023-04-11 14:24:31.606000+00:00,2
696,Loan Officer-000001,Assess loan risk,2023-04-11 14:24:31.606000+00:00,2023-04-11 14:44:31.606000+00:00,11
696,Loan Officer-000003,Design loan offer,2023-04-11 14:44:31.606000+00:00,2023-04-11 14:44:53.596000+00:00,15
696,Senior Officer-000002,Approve loan offer,2023-04-11 14:44:53.596000+00:00,2023-04-12 07:04:53.596000+00:00,17
696,Clerk-000008,Cancel application,2023-04-12 07:04:53.596000+00:00,2023-04-12 07:09:53.596000+00:00,12
697,Clerk-000008,Check application form completeness,2023-04-11 12:30:00+00:00,2023-04-11 12:34:47.627000+00:00,12
697,AML Investigator-000002,AML check,2023-04-11 12:34:47.627000+00:00,2023-04-11 12:36:26.046000+00:00,7
697,Clerk-000006,Check credit history,2023-04-11 12:34:47.627000+00:00,2023-04-11 13:17:03.100000+00:00,9
697,Appraiser-000002,Appraise property,2023-04-11 12:34:47.627000+00:00,2023-04-11 13:09:17.521000+00:00,6
697,Loan Officer-000002,Assess loan risk,2023-04-11 13:17:03.100000+00:00,2023-04-11 13:37:03.100000+00:00,13
697,Loan Officer-000003,Design loan offer,2023-04-11 13:37:03.100000+00:00,2023-04-11 13:37:05.545000+00:00,15
697,Senior Officer-000001,Approve loan offer,2023-04-11 13:37:05.545000+00:00,2023-04-11 13:57:05.545000+00:00,14
697,Clerk-000002,Cancel application,2023-04-11 13:57:05.545000+00:00,2023-04-11 14:02:05.545000+00:00,1
698,Clerk-000005,Check application form completeness,2023-04-11 13:00:00+00:00,2023-04-11 13:02:23.333000+00:00,8
698,AML Investigator-000002,AML check,2023-04-11 13:02:23.333000+00:00,2023-04-11 13:06:11.948000+00:00,7
698,Appraiser-000001,Appraise property,2023-04-11 13:02:23.333000+00:00,2023-04-11 13:35:33.598000+00:00,3
698,Clerk-000004,Check credit history,2023-04-11 13:02:23.333000+00:00,2023-04-11 13:41:56.648000+00:00,5
698,Loan Officer-000004,Assess loan risk,2023-04-11 13:41:56.648000+00:00,2023-04-11 14:01:56.648000+00:00,16
698,Clerk-000007,Reject application,2023-04-11 14:01:56.648000+00:00,2023-04-11 14:11:56.648000+00:00,10
699,Clerk-000001,Check application form completeness,2023-04-11 13:30:00+00:00,2023-04-11 13:45:38.773000+00:00,0
699,Appraiser-000002,Appraise property,2023-04-11 13:45:38.773000+00:00,2023-04-11 14:26:47.409000+00:00,6
699,AML Investigator-000002,AML check,2023-04-11 13:45:38.773000+00:00,2023-04-11 14:13:06.643000+00:00,7
699,Clerk-000008,Check credit history,2023-04-11 13:45:38.773000+00:00,2023-04-11 13:46:47.057000+00:00,12
699,Loan Officer-000002,Assess loan risk,2023-04-11 14:26:47.409000+00:00,2023-04-11 14:46:47.409000+00:00,13
699,Loan Officer-000004,Design loan offer,2023-04-11 14:46:47.409000+00:00,2023-04-11 14:50:34.681000+00:00,16
699,Senior Officer-000001,Approve loan offer,2023-04-11 14:50:34.681000+00:00,2023-04-12 07:10:34.681000+00:00,14
699,Clerk-000002,Approve application,2023-04-12 07:10:34.681000+00:00,2023-04-12 07:15:34.681000+00:00,1
700,Clerk-000003,Check application form completeness,2023-04-11 14:00:00+00:00,2023-04-11 14:13:13.542000+00:00,4
700,Appraiser-000001,Appraise property,2023-04-11 14:13:13.542000+00:00,2023-04-11 14:30:28.507000+00:00,3
700,Clerk-000005,Check credit history,2023-04-11 14:13:13.542000+00:00,2023-04-11 14:51:59.350000+00:00,8
700,AML Investigator-000002,AML check,2023-04-11 14:13:13.542000+00:00,2023-04-12 08:40:21.322000+00:00,7
700,Loan Officer-000003,Assess loan risk,2023-04-12 08:40:21.322000+00:00,2023-04-12 09:00:21.322000+00:00,15
700,Loan Officer-000004,Design loan offer,2023-04-12 09:00:21.322000+00:00,2023-04-12 09:05:57.315000+00:00,16
700,Senior Officer-000001,Approve loan offer,2023-04-12 09:05:57.315000+00:00,2023-04-12 09:25:57.315000+00:00,14
700,Clerk-000002,Approve application,2023-04-12 09:25:57.315000+00:00,2023-04-12 09:30:57.315000+00:00,1
701,Clerk-000006,Check application form completeness,2023-04-11 14:30:00+00:00,2023-04-11 14:34:18.380000+00:00,9
701,AML Investigator-000001,AML check,2023-04-11 14:34:18.380000+00:00,2023-04-11 14:47:27.882000+00:00,2
701,Appraiser-000002,Appraise property,2023-04-11 14:34:18.380000+00:00,2023-04-12 08:04:59.231000+00:00,6
701,Clerk-000004,Check credit history,2023-04-11 14:34:18.380000+00:00,2023-04-12 07:02:49.259000+00:00,5
701,Loan Officer-000003,Assess loan risk,2023-04-12 08:04:59.231000+00:00,2023-04-12 08:24:59.231000+00:00,15
701,Loan Officer-000001,Design loan offer,2023-04-12 08:24:59.231000+00:00,2023-04-12 08:36:53.762000+00:00,11
701,Senior Officer-000001,Approve loan offer,2023-04-12 08:36:53.762000+00:00,2023-04-12 08:56:53.762000+00:00,14
701,Clerk-000001,Cancel application,2023-04-12 08:56:53.762000+00:00,2023-04-12 09:01:53.762000+00:00,0
702,Clerk-000001,Check application form completeness,2023-04-11 15:00:00+00:00,2023-04-12 07:18:58.582000+00:00,0
702,AML Investigator-000001,AML check,2023-04-12 07:18:58.582000+00:00,2023-04-12 07:34:11.928000+00:00,2
702,Appraiser-000001,Appraise property,2023-04-12 07:18:58.582000+00:00,2023-04-12 07:38:42.732000+00:00,3
702,Clerk-000007,Check credit history,2023-04-12 07:18:58.582000+00:00,2023-04-12 07:50:58.983000+00:00,10
702,Loan Officer-000001,Assess loan risk,2023-04-12 07:50:58.983000+00:00,2023-04-12 08:10:58.983000+00:00,11
702,Loan Officer-000002,Design loan offer,2023-04-12 08:10:58.983000+00:00,2023-04-12 08:23:39.234000+00:00,13
702,Senior Officer-000002,Approve loan offer,2023-04-12 08:23:39.234000+00:00,2023-04-12 08:43:39.234000+00:00,17
702,Clerk-000002,Cancel application,2023-04-12 08:43:39.234000+00:00,2023-04-12 08:48:39.234000+00:00,1
703,Clerk-000003,Check application form completeness,2023-04-12 07:30:00+00:00,2023-04-12 07:31:31.706000+00:00,4
703,Clerk-000006,Check credit history,2023-04-12 07:31:31.706000+00:00,2023-04-12 07:55:34.008000+00:00,9
703,AML Investigator-000001,AML check,2023-04-12 07:34:11.928000+00:00,2023-04-12 07:38:58.069000+00:00,2
703,Appraiser-000001,Appraise property,2023-04-12 07:38:42.732000+00:00,2023-04-12 08:11:24.927000+00:00,3
703,Loan Officer-000004,Assess loan risk,2023-04-12 08:11:24.927000+00:00,2023-04-12 08:31:24.927000+00:00,16
703,Loan Officer-000002,Design loan offer,2023-04-12 08:31:24.927000+00:00,2023-04-12 08:46:04.511000+00:00,13
703,Senior Officer-000002,Approve loan offer,2023-04-12 08:46:04.511000+00:00,2023-04-12 09:06:04.511000+00:00,17
703,Clerk-000005,Approve application,2023-04-12 09:06:04.511000+00:00,2023-04-12 09:11:04.511000+00:00,8
704,Clerk-000005,Check application form completeness,2023-04-12 08:00:00+00:00,2023-04-12 08:21:01.532000+00:00,8
704,Appraiser-000002,Appraise property,2023-04-12 08:21:01.532000+00:00,2023-04-12 08:24:34.575000+00:00,6
704,Clerk-000004,Check credit history,2023-04-12 08:21:01.532000+00:00,2023-04-12 09:19:09.939000+00:00,5
704,AML Investigator-000001,AML check,2023-04-12 08:21:01.532000+00:00,2023-04-12 08:59:54.773000+00:00,2
704,Loan Officer-000002,Assess loan risk,2023-04-12 09:19:09.939000+00:00,2023-04-12 09:39:09.939000+00:00,13
704,Loan Officer-000003,Design loan offer,2023-04-12 09:39:09.939000+00:00,2023-04-12 09:50:41.167000+00:00,15
704,Senior Officer-000002,Approve loan offer,2023-04-12 09:50:41.167000+00:00,2023-04-12 10:10:41.167000+00:00,17
704,Clerk-000004,Cancel application,2023-04-12 10:10:41.167000+00:00,2023-04-12 10:15:41.167000+00:00,5
705,Clerk-000008,Check application form completeness,2023-04-12 08:30:00+00:00,2023-04-12 08:58:35.736000+00:00,12
705,Clerk-000003,Check credit history,2023-04-12 08:58:35.736000+00:00,2023-04-12 09:07:14.272000+00:00,4
705,Appraiser-000001,Appraise property,2023-04-12 08:58:35.736000+00:00,2023-04-12 09:01:45.527000+00:00,3
705,AML Investigator-000002,AML check,2023-04-12 08:58:35.736000+00:00,2023-04-12 09:16:50.360000+00:00,7
705,Loan Officer-000001,Assess loan risk,2023-04-12 09:16:50.360000+00:00,2023-04-12 09:36:50.360000+00:00,11
705,Clerk-000007,Reject application,2023-04-12 09:36:50.360000+00:00,2023-04-12 09:46:50.360000+00:00,10
706,Clerk-000007,Check application form completeness,2023-04-12 09:00:00+00:00,2023-04-12 09:01:42.580000+00:00,10
706,Clerk-000006,Return application back to applicant,2023-04-12 09:01:42.580000+00:00,2023-04-12 09:06:42.580000+00:00,9
706,Applicant-000001,Applicant completes form,2023-04-12 09:06:42.580000+00:00,2023-04-12 10:06:42.580000+00:00,18
706,Clerk-000003,Check application form completeness,2023-04-12 10:06:42.580000+00:00,2023-04-12 10:09:06.973000+00:00,4
706,AML Investigator-000002,AML check,2023-04-12 10:09:06.973000+00:00,2023-04-12 10:11:14.292000+00:00,7
706,Appraiser-000001,Appraise property,2023-04-12 10:09:06.973000+00:00,2023-04-12 10:33:35.659000+00:00,3
706,Clerk-000005,Check credit history,2023-04-12 10:09:06.973000+00:00,2023-04-12 11:40:49.564000+00:00,8
706,Loan Officer-000003,Assess loan risk,2023-04-12 11:40:49.564000+00:00,2023-04-12 12:00:49.564000+00:00,15
706,Loan Officer-000004,Design loan offer,2023-04-12 12:00:49.564000+00:00,2023-04-12 12:10:21.735000+00:00,16
706,Senior Officer-000002,Approve loan offer,2023-04-12 12:10:21.735000+00:00,2023-04-12 12:30:21.735000+00:00,17
706,Clerk-000008,Approve application,2023-04-12 12:30:21.735000+00:00,2023-04-12 12:35:21.735000+00:00,12
707,Clerk-000008,Check application form completeness,2023-04-12 09:30:00+00:00,2023-04-12 10:33:15.194000+00:00,12
707,Appraiser-000002,Appraise property,2023-04-12 10:33:15.194000+00:00,2023-04-12 11:02:11.816000+00:00,6
707,AML Investigator-000002,AML check,2023-04-12 10:33:15.194000+00:00,2023-04-12 11:17:39.396000+00:00,7
707,Clerk-000007,Check credit history,2023-04-12 10:33:15.194000+00:00,2023-04-12 11:40:03.603000+00:00,10
707,Loan Officer-000002,Assess loan risk,2023-04-12 11:40:03.603000+00:00,2023-04-12 12:00:03.603000+00:00,13
707,Clerk-000001,Reject application,2023-04-12 12:00:03.603000+00:00,2023-04-12 12:10:03.603000+00:00,0
708,Clerk-000001,Check application form completeness,2023-04-12 10:00:00+00:00,2023-04-12 10:05:34.553000+00:00,0
708,Clerk-000006,Check credit history,2023-04-12 10:05:34.553000+00:00,2023-04-12 11:22:18.147000+00:00,9
708,AML Investigator-000001,AML check,2023-04-12 10:05:34.553000+00:00,2023-04-12 10:27:49.352000+00:00,2
708,Appraiser-000002,Appraise property,2023-04-12 10:05:34.553000+00:00,2023-04-12 10:10:11.758000+00:00,6
708,Loan Officer-000001,Assess loan risk,2023-04-12 11:22:18.147000+00:00,2023-04-12 11:42:18.147000+00:00,11
708,Loan Officer-000004,Design loan offer,2023-04-12 11:42:18.147000+00:00,2023-04-12 11:42:23.129000+00:00,16
708,Senior Officer-000001,Approve loan offer,2023-04-12 11:42:23.129000+00:00,2023-04-12 12:02:23.129000+00:00,14
708,Clerk-000006,Cancel application,2023-04-12 12:02:23.129000+00:00,2023-04-12 12:07:23.129000+00:00,9
709,Clerk-000002,Check application form completeness,2023-04-12 10:30:00+00:00,2023-04-12 10:55:11.097000+00:00,1
709,Appraiser-000001,Appraise property,2023-04-12 10:55:11.097000+00:00,2023-04-12 11:54:17.191000+00:00,3
709,Clerk-000001,Check credit history,2023-04-12 10:55:11.097000+00:00,2023-04-12 11:00:46.229000+00:00,0
709,AML Investigator-000001,AML check,2023-04-12 10:55:11.097000+00:00,2023-04-12 10:58:10.969000+00:00,2
709,Loan Officer-000001,Assess loan risk,2023-04-12 11:54:17.191000+00:00,2023-04-12 12:14:17.191000+00:00,11
709,Loan Officer-000002,Design loan offer,2023-04-12 12:14:17.191000+00:00,2023-04-12 12:26:21.865000+00:00,13
709,Senior Officer-000001,Approve loan offer,2023-04-12 12:26:21.865000+00:00,2023-04-12 12:46:21.865000+00:00,14
709,Clerk-000003,Cancel application,2023-04-12 12:46:21.865000+00:00,2023-04-12 12:51:21.865000+00:00,4
710,Clerk-000003,Check application form completeness,2023-04-12 11:00:00+00:00,2023-04-12 11:00:39.691000+00:00,4
710,AML Investigator-000001,AML check,2023-04-12 11:00:39.691000+00:00,2023-04-12 11:16:58.055000+00:00,2
710,Clerk-000004,Check credit history,2023-04-12 11:00:39.691000+00:00,2023-04-12 11:00:42.648000+00:00,5
710,Appraiser-000002,Appraise property,2023-04-12 11:02:11.816000+00:00,2023-04-12 11:02:45.259000+00:00,6
710,Loan Officer-000004,Assess loan risk,2023-04-12 11:16:58.055000+00:00,2023-04-12 11:36:58.055000+00:00,16
710,Clerk-000002,Reject application,2023-04-12 11:36:58.055000+00:00,2023-04-12 11:46:58.055000+00:00,1
711,Clerk-000008,Check application form completeness,2023-04-12 11:30:00+00:00,2023-04-12 11:42:35.624000+00:00,12
711,AML Investigator-000001,AML check,2023-04-12 11:42:35.624000+00:00,2023-04-12 12:26:19.332000+00:00,2
711,Clerk-000003,Check credit history,2023-04-12 11:42:35.624000+00:00,2023-04-12 11:45:01.368000+00:00,4
711,Appraiser-000002,Appraise property,2023-04-12 11:42:35.624000+00:00,2023-04-12 12:32:31.007000+00:00,6
711,Loan Officer-000003,Assess loan risk,2023-04-12 12:32:31.007000+00:00,2023-04-12 12:52:31.007000+00:00,15
711,Clerk-000002,Reject application,2023-04-12 12:52:31.007000+00:00,2023-04-12 13:02:31.007000+00:00,1
712,Clerk-000004,Check application form completeness,2023-04-12 12:00:00+00:00,2023-04-12 12:03:57.373000+00:00,5
712,AML Investigator-000002,AML check,2023-04-12 12:03:57.373000+00:00,2023-04-12 12:13:35.770000+00:00,7
712,Clerk-000007,Check credit history,2023-04-12 12:03:57.373000+00:00,2023-04-12 12:48:07.320000+00:00,10
712,Appraiser-000001,Appraise property,2023-04-12 12:03:57.373000+00:00,2023-04-12 12:11:38.353000+00:00,3
712,Loan Officer-000004,Assess loan risk,2023-04-12 12:48:07.320000+00:00,2023-04-12 13:08:07.320000+00:00,16
712,Loan Officer-000001,Design loan offer,2023-04-12 13:08:07.320000+00:00,2023-04-12 13:19:29.443000+00:00,11
712,Senior Officer-000002,Approve loan offer,2023-04-12 13:19:29.443000+00:00,2023-04-12 13:39:29.443000+00:00,17
712,Clerk-000007,Approve application,2023-04-12 13:39:29.443000+00:00,2023-04-12 13:44:29.443000+00:00,10
713,Clerk-000005,Check application form completeness,2023-04-12 12:30:00+00:00,2023-04-12 13:24:10.945000+00:00,8
713,Clerk-000001,Check credit history,2023-04-12 13:24:10.945000+00:00,2023-04-12 13:50:16.606000+00:00,0
713,Appraiser-000002,Appraise property,2023-04-12 13:24:10.945000+00:00,2023-04-12 14:20:47.215000+00:00,6
713,AML Investigator-000001,AML check,2023-04-12 13:24:10.945000+00:00,2023-04-12 13:29:08.774000+00:00,2
713,Loan Officer-000004,Assess loan risk,2023-04-12 14:20:47.215000+00:00,2023-04-12 14:40:47.215000+00:00,16
713,Loan Officer-000002,Design loan offer,2023-04-12 14:40:47.215000+00:00,2023-04-12 14:50:43.257000+00:00,13
713,Senior Officer-000001,Approve loan offer,2023-04-12 14:50:43.257000+00:00,2023-04-13 07:10:43.257000+00:00,14
713,Clerk-000002,Cancel application,2023-04-13 07:10:43.257000+00:00,2023-04-13 07:15:43.257000+00:00,1
714,Clerk-000004,Check application form completeness,2023-04-12 13:00:00+00:00,2023-04-12 13:21:54.769000+00:00,5
714,Clerk-000006,Check credit history,2023-04-12 13:21:54.769000+00:00,2023-04-12 13:56:54.390000+00:00,9
714,Appraiser-000001,Appraise property,2023-04-12 13:21:54.769000+00:00,2023-04-12 13:31:57.915000+00:00,3
714,AML Investigator-000002,AML check,2023-04-12 13:21:54.769000+00:00,2023-04-12 13:26:54.602000+00:00,7
714,Loan Officer-000002,Assess loan risk,2023-04-12 13:56:54.390000+00:00,2023-04-12 14:16:54.390000+00:00,13
714,Loan Officer-000003,Design loan offer,2023-04-12 14:16:54.390000+00:00,2023-04-13 07:31:11.605000+00:00,15
714,Senior Officer-000002,Approve loan offer,2023-04-13 07:31:11.605000+00:00,2023-04-13 07:51:11.605000+00:00,17
714,Clerk-000008,Cancel application,2023-04-13 07:51:11.605000+00:00,2023-04-13 07:56:11.605000+00:00,12
715,Clerk-000008,Check application form completeness,2023-04-12 13:30:00+00:00,2023-04-12 13:51:30.910000+00:00,12
715,Clerk-000003,Check credit history,2023-04-12 13:51:30.910000+00:00,2023-04-12 14:38:59.366000+00:00,4
715,Appraiser-000001,Appraise property,2023-04-12 13:51:30.910000+00:00,2023-04-12 13:53:42.623000+00:00,3
715,AML Investigator-000002,AML check,2023-04-12 13:51:30.910000+00:00,2023-04-12 14:22:05.137000+00:00,7
715,Loan Officer-000001,Assess loan risk,2023-04-12 14:38:59.366000+00:00,2023-04-12 14:58:59.366000+00:00,11
715,Clerk-000001,Reject application,2023-04-12 14:58:59.366000+00:00,2023-04-13 07:08:59.366000+00:00,0
716,Clerk-000002,Check application form completeness,2023-04-12 14:00:00+00:00,2023-04-12 14:12:15.790000+00:00,1
716,AML Investigator-000001,AML check,2023-04-12 14:12:15.790000+00:00,2023-04-12 14:27:18.221000+00:00,2
716,Clerk-000004,Check credit history,2023-04-12 14:12:15.790000+00:00,2023-04-13 08:11:12.535000+00:00,5
716,Appraiser-000001,Appraise property,2023-04-12 14:12:15.790000+00:00,2023-04-12 14:32:25.367000+00:00,3
716,Loan Officer-000003,Assess loan risk,2023-04-13 08:11:12.535000+00:00,2023-04-13 08:31:12.535000+00:00,15
716,Loan Officer-000002,Design loan offer,2023-04-13 08:31:12.535000+00:00,2023-04-13 08:42:09.160000+00:00,13
716,Senior Officer-000001,Approve loan offer,2023-04-13 08:42:09.160000+00:00,2023-04-13 09:02:09.160000+00:00,14
716,Clerk-000005,Cancel application,2023-04-13 09:02:09.160000+00:00,2023-04-13 09:07:09.160000+00:00,8
717,Clerk-000005,Check application form completeness,2023-04-12 14:30:00+00:00,2023-04-12 14:40:17.573000+00:00,8
717,Clerk-000007,Check credit history,2023-04-12 14:40:17.573000+00:00,2023-04-13 07:45:17.703000+00:00,10
717,Appraiser-000002,Appraise property,2023-04-12 14:40:17.573000+00:00,2023-04-12 14:40:34.644000+00:00,6
717,AML Investigator-000002,AML check,2023-04-12 14:40:17.573000+00:00,2023-04-13 07:14:13.347000+00:00,7
717,Loan Officer-000004,Assess loan risk,2023-04-13 07:45:17.703000+00:00,2023-04-13 08:05:17.703000+00:00,16
717,Loan Officer-000001,Design loan offer,2023-04-13 08:05:17.703000+00:00,2023-04-13 08:07:37.342000+00:00,11
717,Senior Officer-000001,Approve loan offer,2023-04-13 08:07:37.342000+00:00,2023-04-13 08:27:37.342000+00:00,14
717,Clerk-000006,Approve application,2023-04-13 08:27:37.342000+00:00,2023-04-13 08:32:37.342000+00:00,9
718,Clerk-000008,Check application form completeness,2023-04-12 15:00:00+00:00,2023-04-13 07:02:40.402000+00:00,12
718,Appraiser-000001,Appraise property,2023-04-13 07:02:40.402000+00:00,2023-04-13 07:09:56.521000+00:00,3
718,Clerk-000006,Check credit history,2023-04-13 07:02:40.402000+00:00,2023-04-13 07:35:40.077000+00:00,9
718,AML Investigator-000001,AML check,2023-04-13 07:02:40.402000+00:00,2023-04-13 07:51:37.621000+00:00,2
718,Loan Officer-000002,Assess loan risk,2023-04-13 07:51:37.621000+00:00,2023-04-13 08:11:37.621000+00:00,13
718,Loan Officer-000004,Design loan offer,2023-04-13 08:11:37.621000+00:00,2023-04-13 08:12:25.430000+00:00,16
718,Senior Officer-000002,Approve loan offer,2023-04-13 08:12:25.430000+00:00,2023-04-13 08:32:25.430000+00:00,17
718,Clerk-000003,Cancel application,2023-04-13 08:32:25.430000+00:00,2023-04-13 08:37:25.430000+00:00,4
719,Clerk-000003,Check application form completeness,2023-04-13 07:30:00+00:00,2023-04-13 07:51:00.830000+00:00,4
719,AML Investigator-000002,AML check,2023-04-13 07:51:00.830000+00:00,2023-04-13 08:35:30.418000+00:00,7
719,Appraiser-000002,Appraise property,2023-04-13 07:51:00.830000+00:00,2023-04-13 08:37:43.341000+00:00,6
719,Clerk-000005,Check credit history,2023-04-13 07:51:00.830000+00:00,2023-04-13 08:15:13.176000+00:00,8
719,Loan Officer-000004,Assess loan risk,2023-04-13 08:37:43.341000+00:00,2023-04-13 08:57:43.341000+00:00,16
719,Loan Officer-000003,Design loan offer,2023-04-13 08:57:43.341000+00:00,2023-04-13 09:07:24.215000+00:00,15
719,Senior Officer-000002,Approve loan offer,2023-04-13 09:07:24.215000+00:00,2023-04-13 09:27:24.215000+00:00,17
719,Clerk-000002,Cancel application,2023-04-13 09:27:24.215000+00:00,2023-04-13 09:32:24.215000+00:00,1
720,Clerk-000001,Check application form completeness,2023-04-13 08:00:00+00:00,2023-04-13 08:00:18.968000+00:00,0
720,Appraiser-000001,Appraise property,2023-04-13 08:00:18.968000+00:00,2023-04-13 08:13:29.033000+00:00,3
720,Clerk-000002,Check credit history,2023-04-13 08:00:18.968000+00:00,2023-04-13 08:25:25.950000+00:00,1
720,AML Investigator-000001,AML check,2023-04-13 08:00:18.968000+00:00,2023-04-13 08:07:23.077000+00:00,2
720,Loan Officer-000001,Assess loan risk,2023-04-13 08:25:25.950000+00:00,2023-04-13 08:45:25.950000+00:00,11
720,Clerk-000001,Reject application,2023-04-13 08:45:25.950000+00:00,2023-04-13 08:55:25.950000+00:00,0
721,Clerk-000007,Check application form completeness,2023-04-13 08:30:00+00:00,2023-04-13 08:41:41.394000+00:00,10
